sk-sk,fr-fr,"""Heroes""",Heroes
sk-sk,fr-fr,"...And Justice for All","...And Justice for All"
sk-sk,fr-fr,"0. roky 1. storočia pred Kr.","Années -0"
sk-sk,fr-fr,"0. roky 1. storočia","Années 0"
sk-sk,fr-fr,"0. roky 10. storočia pred Kr.","Années -900"
sk-sk,fr-fr,"0. roky 10. storočia","Années 900"
sk-sk,fr-fr,"0. roky 11. storočia pred Kr.","Années -1000"
sk-sk,fr-fr,"0. roky 11. storočia","Années 1000"
sk-sk,fr-fr,"0. roky 12. storočia pred Kr.","Années -1100"
sk-sk,fr-fr,"0. roky 12. storočia","Années 1100"
sk-sk,fr-fr,"0. roky 13. storočia pred Kr.","Années -1200"
sk-sk,fr-fr,"0. roky 13. storočia","Années 1200"
sk-sk,fr-fr,"0. roky 14. storočia pred Kr.","Années -1300"
sk-sk,fr-fr,"0. roky 14. storočia","Années 1300"
sk-sk,fr-fr,"0. roky 15. storočia pred Kr.","Années -1400"
sk-sk,fr-fr,"0. roky 15. storočia","Années 1400"
sk-sk,fr-fr,"0. roky 16. storočia","Années 1500"
sk-sk,fr-fr,"0. roky 17. storočia","Années 1600"
sk-sk,fr-fr,"0. roky 18. storočia pred Kr.","XVIIIe siècle av. J.-C."
sk-sk,fr-fr,"0. roky 18. storočia","Années 1700"
sk-sk,fr-fr,"0. roky 19. storočia pred Kr.","XIXe siècle av. J.-C."
sk-sk,fr-fr,"0. roky 19. storočia","Années 1800"
sk-sk,fr-fr,"0. roky 2. storočia pred Kr.","Années -100"
sk-sk,fr-fr,"0. roky 2. storočia","Années 100"
sk-sk,fr-fr,"0. roky 20. storočia pred Kr.","XXe siècle av. J.-C."
sk-sk,fr-fr,"0. roky 20. storočia","Années 1900"
sk-sk,fr-fr,"0. roky 21. storočia pred Kr.","XXIe siècle av. J.-C."
sk-sk,fr-fr,"0. roky 21. storočia","Années 2000"
sk-sk,fr-fr,"0. roky 3. storočia pred Kr.","Années -200"
sk-sk,fr-fr,"0. roky 3. storočia","Années 200"
sk-sk,fr-fr,"0. roky 4. storočia pred Kr.","Années -300"
sk-sk,fr-fr,"0. roky 4. storočia","Années 300"
sk-sk,fr-fr,"0. roky 5. storočia pred Kr.","Années -400"
sk-sk,fr-fr,"0. roky 5. storočia","Années 400"
sk-sk,fr-fr,"0. roky 6. storočia pred Kr.","Années -500"
sk-sk,fr-fr,"0. roky 6. storočia","Années 500"
sk-sk,fr-fr,"0. roky 7. storočia pred Kr.","Années -600"
sk-sk,fr-fr,"0. roky 7. storočia","Années 600"
sk-sk,fr-fr,"0. roky 8. storočia pred Kr.","Années -700"
sk-sk,fr-fr,"0. roky 8. storočia","Années 700"
sk-sk,fr-fr,"0. roky 9. storočia pred Kr.","Années -800"
sk-sk,fr-fr,"0. roky 9. storočia","Années 800"
sk-sk,fr-fr,"00. roky 00. storočia","Années 1000"
sk-sk,fr-fr,"00. roky 00. storočia","Années 1100"
sk-sk,fr-fr,"00. roky 00. storočia","Années 1200"
sk-sk,fr-fr,"00. roky 00. storočia","Années 1400"
sk-sk,fr-fr,"00. roky 00. storočia","Années 1500"
sk-sk,fr-fr,"00. roky 00. storočia","Années 1600"
sk-sk,fr-fr,"1 Ceres",Cérès
sk-sk,fr-fr,"1 euro","Pièce de 1 euro"
sk-sk,fr-fr,"1. FC Norimberg","1.FC Nuremberg"
sk-sk,fr-fr,"1. FC Tatran Prešov","FC Tatran Presov"
sk-sk,fr-fr,"1. apríl","1er avril"
sk-sk,fr-fr,"1. august","1er août"
sk-sk,fr-fr,"1. december","1er décembre"
sk-sk,fr-fr,"1. február","1er février"
sk-sk,fr-fr,"1. január","1er janvier"
sk-sk,fr-fr,"1. júl","1er juillet"
sk-sk,fr-fr,"1. jún","1er juin"
sk-sk,fr-fr,"1. marec","1er mars"
sk-sk,fr-fr,"1. máj","1er mai"
sk-sk,fr-fr,"1. november","1er novembre"
sk-sk,fr-fr,"1. október","1er octobre"
sk-sk,fr-fr,"1. perióda","Éléments de la période 1"
sk-sk,fr-fr,"1. september","1er septembre"
sk-sk,fr-fr,"1. storočie pred Kr.","Ier siècle av. J.-C."
sk-sk,fr-fr,"1. storočie","Ier siècle"
sk-sk,fr-fr,"1. symfónia","Symphonie n° 1 de Brahms"
sk-sk,fr-fr,"1. tisícročie","Ier millénaire"
sk-sk,fr-fr,"10 Hygiea",Hygie
sk-sk,fr-fr,"10 eurocentov","Pièce de 10 cents d'euro"
sk-sk,fr-fr,"10. apríl","10 avril"
sk-sk,fr-fr,"10. august","10 août"
sk-sk,fr-fr,"10. december","10 décembre"
sk-sk,fr-fr,"10. február","10 février"
sk-sk,fr-fr,"10. január","10 janvier"
sk-sk,fr-fr,"10. júl","10 juillet"
sk-sk,fr-fr,"10. jún","10 juin"
sk-sk,fr-fr,"10. marec","10 mars"
sk-sk,fr-fr,"10. máj","10 mai"
sk-sk,fr-fr,"10. november","10 novembre"
sk-sk,fr-fr,"10. október","10 octobre"
sk-sk,fr-fr,"10. roky 1. storočia pred Kr.","Années -10"
sk-sk,fr-fr,"10. roky 1. storočia","Années 10"
sk-sk,fr-fr,"10. roky 10. storočia pred Kr.","Années -910"
sk-sk,fr-fr,"10. roky 10. storočia","Années 910"
sk-sk,fr-fr,"10. roky 11. storočia","Années 1010"
sk-sk,fr-fr,"10. roky 12. storočia","Années 1110"
sk-sk,fr-fr,"10. roky 13. storočia pred Kr.","Années -1210"
sk-sk,fr-fr,"10. roky 13. storočia","Années 1210"
sk-sk,fr-fr,"10. roky 14. storočia pred Kr.","Années -1310"
sk-sk,fr-fr,"10. roky 14. storočia","Années 1310"
sk-sk,fr-fr,"10. roky 15. storočia","Années 1410"
sk-sk,fr-fr,"10. roky 16. storočia","Années 1510"
sk-sk,fr-fr,"10. roky 17. storočia","Années 1610"
sk-sk,fr-fr,"10. roky 18. storočia","Années 1710"
sk-sk,fr-fr,"10. roky 19. storočia","Années 1810"
sk-sk,fr-fr,"10. roky 2. storočia pred Kr.","Années -110"
sk-sk,fr-fr,"10. roky 2. storočia","Années 110"
sk-sk,fr-fr,"10. roky 20. storočia","Années 1910"
sk-sk,fr-fr,"10. roky 21. storočia","Années 2010"
sk-sk,fr-fr,"10. roky 3. storočia pred Kr.","Années -210"
sk-sk,fr-fr,"10. roky 3. storočia","Années 210"
