mk-mk,en-gb,"ROM меморија",ROM
mk-mk,en-gb,"ROM меморија","ROM memory"
mk-mk,en-gb,"ROM меморија","Read only memory"
mk-mk,en-gb,"ROM меморија","Read-only memory"
mk-mk,en-gb,"U041fu0435u0458u0437u0430u0436u043du043e u0441u043bu0438u043au0430u0440u0441u0442u0432u043e",Landscape
mk-mk,en-gb,"£אדכונמה הטמךסטה","Carbon dioxide"
mk-mk,en-gb,"Ѓавол",Devil
mk-mk,en-gb,"Ѓавол","Nuts !"
mk-mk,en-gb,"Ѕвезда",Star
mk-mk,en-gb,"Јава",Java
mk-mk,en-gb,"Јаглеводород",Hydrocarbon
mk-mk,en-gb,"Јаглен",Anthrax
mk-mk,en-gb,"Јаглен",Smut
mk-mk,en-gb,"Јаглерод диоксид","Carbon dioxide"
mk-mk,en-gb,"Јаглерод",Carbon
mk-mk,en-gb,"Јаглероден циклус","Carbon cycle"
mk-mk,en-gb,"Јаглехидрат",Carbohydrate
mk-mk,en-gb,"Јадренце",Nucleolus
mk-mk,en-gb,"Јазик",Language
mk-mk,en-gb,"Јамајка",Jamaica
mk-mk,en-gb,"Јануари",January
mk-mk,en-gb,"Јапонски јазик",Japanese
mk-mk,en-gb,"Јарда",Yard
mk-mk,en-gb,"Јарец",Capricorn
mk-mk,en-gb,"Јајце клетка",Ovum
mk-mk,en-gb,"Јајчник",Ovary
mk-mk,en-gb,"Јемен",Yemen
mk-mk,en-gb,"Јен",Yen
mk-mk,en-gb,"Јод",Iodine
mk-mk,en-gb,"Јон",Ion
mk-mk,en-gb,"Јоносфера",Ionosphere
mk-mk,en-gb,"Јордан",Jordan
mk-mk,en-gb,"Југославија",Yugoslavia
mk-mk,en-gb,"Јужна Америка","South America"
mk-mk,en-gb,"Јужна Африка","South Africa"
mk-mk,en-gb,"Јужна Кореја","South Korea"
mk-mk,en-gb,"Јужноафриканска Република","South Africa"
mk-mk,en-gb,"Јуни",June
mk-mk,en-gb,"Јупитер",Jove
mk-mk,en-gb,"Јупитер",Jupiter
mk-mk,en-gb,"Љубов на попладне",Ariadne
mk-mk,en-gb,"Љубов",Love
