nl-nl,fi-fi,"""O""",O
nl-nl,fi-fi,"""O""","О"
nl-nl,fi-fi,"'Allo 'Allo","Maanalainen armeija iskee jälleen"
nl-nl,fi-fi,"'nieuwe' Tweezaadlobbigen",Rosopsida
nl-nl,fi-fi,"... And Oceans","...and Oceans"
nl-nl,fi-fi,"...And Justice for All","...And Justice for All"
nl-nl,fi-fi,"...Baby One More Time","...Baby One More Time"
nl-nl,fi-fi,"1 april","1. huhtikuuta"
nl-nl,fi-fi,"1 aprilgrap",Aprillipäivä
nl-nl,fi-fi,"1 augustus","1. elokuuta"
nl-nl,fi-fi,"1 december","1. joulukuuta"
nl-nl,fi-fi,"1 februari","1. helmikuuta"
nl-nl,fi-fi,"1 januari","1. tammikuuta"
nl-nl,fi-fi,"1 juli","1. heinäkuuta"
nl-nl,fi-fi,"1 juni","1. kesäkuuta"
nl-nl,fi-fi,"1 maart","1. maaliskuuta"
nl-nl,fi-fi,"1 mei","1. toukokuuta"
nl-nl,fi-fi,"1 november","1. marraskuuta"
nl-nl,fi-fi,"1 oktober","1. lokakuuta"
nl-nl,fi-fi,"1 september","1. syyskuuta"
nl-nl,fi-fi,"1 v. Chr.","1 eaa."
nl-nl,fi-fi,"1 v.Chr.","1 eaa."
nl-nl,fi-fi,"1,4-butaandiol","1,4-butaanidioli"
nl-nl,fi-fi,"1. FC Brno",Brno
nl-nl,fi-fi,"1. FC Kaiserslautern","1. FC Kaiserslautern"
nl-nl,fi-fi,"1. FC Nürnberg","1. FC Nürnberg"
nl-nl,fi-fi,"1. FSV Mainz 05","1. FSV Mainz 05"
nl-nl,fi-fi,"1. Hrvatska Nogometna Liga","Kroatian ykkösliiga"
nl-nl,fi-fi,"10 Downing Street","Downing Street 10"
nl-nl,fi-fi,"10 april","10. huhtikuuta"
nl-nl,fi-fi,"10 augustus","10. elokuuta"
nl-nl,fi-fi,"10 december","10. joulukuuta"
nl-nl,fi-fi,"10 februari","10. helmikuuta"
nl-nl,fi-fi,"10 januari","10. tammikuuta"
nl-nl,fi-fi,"10 juli","10. heinäkuuta"
nl-nl,fi-fi,"10 juni","10. kesäkuuta"
nl-nl,fi-fi,"10 maart","10. maaliskuuta"
nl-nl,fi-fi,"10 mei","10. toukokuuta"
nl-nl,fi-fi,"10 november","10. marraskuuta"
nl-nl,fi-fi,"10 oktober","10. lokakuuta"
nl-nl,fi-fi,"10 september","10. syyskuuta"
nl-nl,fi-fi,"10 v.Chr.","10 eaa."
nl-nl,fi-fi,"10,000 Days","10,000 Days"
nl-nl,fi-fi,"10/40 Raam",10/40-ikkuna
nl-nl,fi-fi,"100 meter horden","100 metrin aitajuoksu"
nl-nl,fi-fi,"100 meter","100 metrin juoksu"
nl-nl,fi-fi,"100 v.Chr.","100 eaa."
nl-nl,fi-fi,"1000 meter","1 000 metrin juoksu"
nl-nl,fi-fi,"1000 v. Chr.","1000 eaa."
nl-nl,fi-fi,"1000 v.Chr.","1000 eaa."
nl-nl,fi-fi,"10000 meter","10 000 metrin juoksu"
nl-nl,fi-fi,"1009-1000 v.Chr.","1000-vuosikymmen eaa."
nl-nl,fi-fi,"101 Dalmatiërs","101 dalmatialaista"
nl-nl,fi-fi,"101 v.Chr.","101 eaa."
nl-nl,fi-fi,"1019-1010 v. Chr.","1010-luku eaa."
nl-nl,fi-fi,"1019-1010 v.Chr.","1010-luku eaa."
nl-nl,fi-fi,"101st Airborne Division","Yhdysvaltain 101. laskuvarjodivisioona"
nl-nl,fi-fi,"102 Dalmatiërs","102 dalmatialaista"
nl-nl,fi-fi,"102 v.Chr.","102 eaa."
nl-nl,fi-fi,"1029-1020 v. Chr.","1020-luku eaa."
nl-nl,fi-fi,"1029-1020 v.Chr.","1020-luku eaa."
nl-nl,fi-fi,"103 v.Chr.","103 eaa."
nl-nl,fi-fi,"1039-1030 v. Chr.","1030-luku eaa."
nl-nl,fi-fi,"104 v.Chr.","104 eaa."
nl-nl,fi-fi,"1049-1040 v. Chr.","1040-luku eaa."
nl-nl,fi-fi,"1049-1040 v.Chr.","1040-luku eaa."
nl-nl,fi-fi,"105 v.Chr.","105 eaa."
nl-nl,fi-fi,"1059-1050 v. Chr.","1050-luku eaa."
nl-nl,fi-fi,"1059-1050 v.Chr.","1050-luku eaa."
nl-nl,fi-fi,"106 v.Chr.","106 eaa."
nl-nl,fi-fi,"1069-1060 v. Chr.","1060-luku eaa."
nl-nl,fi-fi,"1069-1060 v.Chr.","1060-luku eaa."
nl-nl,fi-fi,"107 v.Chr.","107 eaa."
nl-nl,fi-fi,"1079-1070 v. Chr.","1070-luku eaa."
nl-nl,fi-fi,"1079-1070 v.Chr.","1070-luku eaa."
nl-nl,fi-fi,"108 v.Chr.","108 eaa."
nl-nl,fi-fi,"1089-1080 v. Chr.","1080-luku eaa."
nl-nl,fi-fi,"1089-1080 v.Chr.","1080-luku eaa."
nl-nl,fi-fi,"109 v.Chr.","109 eaa."
nl-nl,fi-fi,"1099-1090 v. Chr.","1090-luku eaa."
nl-nl,fi-fi,"1099-1090 v.Chr.","1090-luku eaa."
nl-nl,fi-fi,"10e eeuw v. Chr.","900-luku eaa."
nl-nl,fi-fi,"10e eeuw v.Chr.","900-luku eaa."
nl-nl,fi-fi,"10e eeuw",900-luku
nl-nl,fi-fi,"10e millennium v. Chr.","9000-vuosituhat eaa."
nl-nl,fi-fi,"10e millennium v.Chr.","9000-vuosituhat eaa."
nl-nl,fi-fi,"11 april","11. huhtikuuta"
nl-nl,fi-fi,"11 augustus","11. elokuuta"
nl-nl,fi-fi,"11 december","11. joulukuuta"
nl-nl,fi-fi,"11 februari","11. helmikuuta"
nl-nl,fi-fi,"11 januari","11. tammikuuta"
nl-nl,fi-fi,"11 juli","11. heinäkuuta"
nl-nl,fi-fi,"11 juni","11. kesäkuuta"
nl-nl,fi-fi,"11 maart","11. maaliskuuta"
nl-nl,fi-fi,"11 mei","11. toukokuuta"
nl-nl,fi-fi,"11 november","11. marraskuuta"
nl-nl,fi-fi,"11 oktober","11. lokakuuta"
nl-nl,fi-fi,"11 september","11. syyskuuta"
nl-nl,fi-fi,"11 v.Chr.","11 eaa."
nl-nl,fi-fi,"110 meter horden","110 metrin aitajuoksu"
nl-nl,fi-fi,"110 v.Chr.","110 eaa."
nl-nl,fi-fi,"1109-1100 v. Chr.","1100-vuosikymmen eaa."
nl-nl,fi-fi,"1109-1100 v.Chr.","1100-vuosikymmen eaa."
nl-nl,fi-fi,"111 v.Chr.","111 eaa."
nl-nl,fi-fi,"1119-1110 v. Chr.","1110-luku eaa."
nl-nl,fi-fi,"1119-1110 v.Chr.","1110-luku eaa."
nl-nl,fi-fi,"112 v.Chr.","112 eaa."
nl-nl,fi-fi,"1129-1120 v. Chr.","1120-luku eaa."
nl-nl,fi-fi,"1129-1120 v.Chr.","1120-luku eaa."
nl-nl,fi-fi,"113 v.Chr.","113 eaa."
nl-nl,fi-fi,"1139-1130 v. Chr.","1130-luku eaa."
nl-nl,fi-fi,"1139-1130 v.Chr.","1130-luku eaa."
nl-nl,fi-fi,"114 v.Chr.","114 eaa."
nl-nl,fi-fi,"1149-1140 v. Chr.","1140-luku eaa."
nl-nl,fi-fi,"1149-1140 v.Chr.","1140-luku eaa."
nl-nl,fi-fi,"115 v.Chr.","115 eaa."
nl-nl,fi-fi,"1159-1150 v. Chr.","1150-luku eaa."
nl-nl,fi-fi,"1159-1150 v.Chr.","1150-luku eaa."
nl-nl,fi-fi,"116 v.Chr.","116 eaa."
nl-nl,fi-fi,"1169-1160 v. Chr.","1160-luku eaa."
nl-nl,fi-fi,"1169-1160 v.Chr.","1160-luku eaa."
nl-nl,fi-fi,"117 v.Chr.","117 eaa."
nl-nl,fi-fi,"1179-1170 v. Chr.","1170-luku eaa."
nl-nl,fi-fi,"1179-1170 v.Chr.","1170-luku eaa."
nl-nl,fi-fi,"118 v.Chr.","118 eaa."
nl-nl,fi-fi,"1189-1180 v. Chr.","1180-luku eaa."
nl-nl,fi-fi,"119 v.Chr.","119 eaa."
nl-nl,fi-fi,"1199-1190 v. Chr.","1190-luku eaa."
nl-nl,fi-fi,"1199-1190 v.Chr.","1190-luku eaa."
nl-nl,fi-fi,"11e Dynastie van Egypte","Egyptin 11. dynastia"
nl-nl,fi-fi,"11e eeuw v. Chr.","1000-luku eaa"
nl-nl,fi-fi,"11e eeuw v.Chr.","1000-luku eaa."
nl-nl,fi-fi,"11e eeuw",1000-luku
nl-nl,fi-fi,"12 april","12. huhtikuuta"
nl-nl,fi-fi,"12 augustus","12. elokuuta"
nl-nl,fi-fi,"12 december","12. joulukuuta"
nl-nl,fi-fi,"12 februari","12. helmikuuta"
nl-nl,fi-fi,"12 januari","12. tammikuuta"
nl-nl,fi-fi,"12 juli","12. heinäkuuta"
nl-nl,fi-fi,"12 juni","12. kesäkuuta"
nl-nl,fi-fi,"12 maart","12. maaliskuuta"
nl-nl,fi-fi,"12 mei","12. toukokuuta"
nl-nl,fi-fi,"12 november","12. marraskuuta"
nl-nl,fi-fi,"12 oktober","12. lokakuuta"
nl-nl,fi-fi,"12 september","12. syyskuuta"
nl-nl,fi-fi,"12 uren van Sebring","Sebringin 12 tunnin ajo"
nl-nl,fi-fi,"12 v.Chr.","12 eaa."
nl-nl,fi-fi,"120 v.Chr.","120 eaa."
nl-nl,fi-fi,"1200 v. Chr.","1200 eaa."
nl-nl,fi-fi,"1209-1200 v. Chr.","1200-vuosikymmen eaa."
nl-nl,fi-fi,"1209-1200 v.Chr.","1200-vuosikymmen eaa."
nl-nl,fi-fi,"121 v.Chr.","121 eaa."
nl-nl,fi-fi,"1219-1210 v. Chr.","1210-luku eaa."
nl-nl,fi-fi,"1219-1210 v.Chr.","1210-luku eaa."
nl-nl,fi-fi,"122 v.Chr.","122 eaa."
nl-nl,fi-fi,"1229-1220 v. Chr.","1220-luku eaa."
nl-nl,fi-fi,"1229-1220 v.Chr.","1220-luku eaa."
nl-nl,fi-fi,"123 v.Chr.","123 eaa."
nl-nl,fi-fi,"1239-1230 v. Chr.","1230-luku eaa."
nl-nl,fi-fi,"1239-1230 v.Chr.","1230-luku eaa."
nl-nl,fi-fi,"124 v.Chr.","124 eaa."
nl-nl,fi-fi,"1249-1240 v. Chr.","1240-luku eaa."
nl-nl,fi-fi,"1249-1240 v.Chr.","1240-luku eaa."
nl-nl,fi-fi,"125 v.Chr.","125 eaa."
nl-nl,fi-fi,"1259-1250 v. Chr.","1250-luku eaa."
nl-nl,fi-fi,"1259-1250 v.Chr.","1250-luku eaa."
nl-nl,fi-fi,"126 v.Chr.","126 eaa."
nl-nl,fi-fi,"1269-1260 v. Chr.","1260-luku eaa."
nl-nl,fi-fi,"1269-1260 v.Chr.","1260-luku eaa."
nl-nl,fi-fi,"127 v.Chr.","127 eaa."
nl-nl,fi-fi,"1279-1270 v. Chr.","1270-luku eaa."
nl-nl,fi-fi,"1279-1270 v.Chr.","1270-luku eaa."
nl-nl,fi-fi,"128 v.Chr.","128 eaa."
nl-nl,fi-fi,"1289-1280 v. Chr.","1280-luku eaa."
nl-nl,fi-fi,"1289-1280 v.Chr.","1280-luku eaa."
nl-nl,fi-fi,"129 v.Chr.","129 eaa."
